37.81523895263672,28.18364334106445,35.77844619750977,35.77844619750977,35.77844619750977,39.45119857788086,35.77844619750977,35.77844619750977,35.77844619750977,35.77844619750977,35.77844619750977,35.77844619750977,37.81523895263672,37.81523895263672,35.77844619750977,35.77844619750977,35.77844619750977,35.77844619750977,28.18364334106445,35.77844619750977,-999.0000000000000,35.67033386230469,35.67033386230469,36.60897445678711,35.67033386230469,35.02272415161133,35.67033386230469,35.67033386230469,35.67033386230469,35.67033386230469,35.67033386230469,35.67033386230469,35.67033386230469,35.67033386230469,35.67033386230469,35.67033386230469,35.67033386230469,35.67033386230469,35.67033386230469,35.02272415161133,35.67033386230469,35.67033386230469,35.67033386230469,35.67033386230469,35.67033386230469,35.67033386230469,35.67033386230469,35.67033386230469,35.67033386230469,35.67033386230469,35.67033386230469,35.67033386230469,35.67033386230469,35.67033386230469,35.67033386230469,35.67033386230469,35.67033386230469,37.80553436279297,35.67033386230469,35.67033386230469,35.67033386230469,35.67033386230469,35.67033386230469,35.67033386230469,35.67033386230469,35.67033386230469,35.02272415161133,17.22063446044922,28.18364334106445,17.22063446044922,17.22063446044922,28.18364334106445,28.18364334106445,28.18364334106445,17.96798896789551,17.96798896789551,30.56942749023438,30.56942749023438,30.56942749023438,30.56942749023438,30.56942749023438,30.56942749023438,30.56942749023438,30.56942749023438,30.56942749023438,30.56942749023438,30.56942749023438,30.56942749023438,30.56942749023438,30.56942749023438,30.56942749023438,30.56942749023438,30.56942749023438,30.56942749023438,30.56942749023438,30.56942749023438,30.56942749023438,30.56942749023438,30.56942749023438,27.11541748046875,27.11541748046875,35.02272415161133,35.02272415161133,35.02272415161133,34.81597518920898,32.81258392333984,32.81258392333984,32.81258392333984,32.81258392333984,32.81258392333984,32.81258392333984,32.81258392333984,30.56942749023438,30.56942749023438,31.08503532409668,32.81258392333984,32.81258392333984,32.81258392333984,32.81258392333984,32.81258392333984,32.81258392333984,32.81258392333984,32.81258392333984,32.81258392333984,32.81258392333984,32.81258392333984,32.81258392333984,32.81258392333984,30.56942749023438,30.56942749023438,31.08503532409668,30.56942749023438,30.56942749023438,31.08503532409668,30.56942749023438,30.56942749023438,30.56942749023438,30.56942749023438,30.56942749023438,30.56942749023438,30.56942749023438,32.81258392333984,32.81258392333984,32.81258392333984,32.81258392333984,30.56942749023438,30.56942749023438,30.56942749023438,30.56942749023438,35.02272415161133,35.02272415161133,35.02272415161133,35.02272415161133,35.02272415161133,35.02272415161133,35.02272415161133,35.02272415161133,35.02272415161133,35.02272415161133,35.02272415161133,35.02272415161133,30.56942749023438,30.56942749023438,30.56942749023438,30.56942749023438,30.56942749023438,30.56942749023438,30.56942749023438,30.56942749023438,30.56942749023438,35.02272415161133,35.02272415161133,32.81258392333984,35.02272415161133,32.81258392333984,35.02272415161133,35.02272415161133,35.02272415161133,35.02272415161133,35.02272415161133,35.02272415161133,35.02272415161133,35.02272415161133,35.02272415161133,35.02272415161133,35.02272415161133,35.02272415161133,35.02272415161133,35.02272415161133,35.02272415161133,35.02272415161133,35.02272415161133,30.56942749023438,30.56942749023438,30.56942749023438,32.81258392333984,32.81258392333984,32.81258392333984,32.81258392333984,32.81258392333984,32.81258392333984,32.81258392333984,30.56942749023438,32.81258392333984,32.81258392333984,32.81258392333984,32.81258392333984,32.81258392333984,32.81258392333984,32.81258392333984,32.81258392333984,32.81258392333984,32.81258392333984,32.81258392333984,32.81258392333984,30.56942749023438,30.56942749023438,30.56942749023438,30.56942749023438,30.56942749023438,30.56942749023438,30.56942749023438,30.72034835815430,30.72034835815430,30.72034835815430,30.72034835815430,27.11541748046875,30.56942749023438,30.56942749023438,30.56942749023438,31.08503532409668,31.08503532409668,30.56942749023438,30.56942749023438,30.56942749023438,30.56942749023438,30.72034835815430,30.72034835815430,30.56942749023438,30.56942749023438,30.56942749023438,30.56942749023438,30.56942749023438,32.81258392333984,32.81258392333984,32.81258392333984,32.81258392333984,32.81258392333984,30.56942749023438,30.56942749023438,35.37698364257812,35.37698364257812,35.37698364257812,35.37698364257812,35.37698364257812,35.37698364257812,35.37698364257812,35.37698364257812,35.37698364257812,35.37698364257812,35.37698364257812,35.37698364257812,35.37698364257812,35.37698364257812,36.60897445678711,36.60897445678711,32.94210052490234,35.37698364257812,35.37698364257812,35.37698364257812,32.94210052490234,35.37698364257812,35.37698364257812,35.37698364257812,35.37698364257812,36.60897445678711,36.60897445678711,32.94210052490234,32.94210052490234,32.94210052490234,32.94210052490234,32.94210052490234,36.60897445678711,36.60897445678711,36.60897445678711,33.80470275878906,36.60897445678711,36.60897445678711,35.37698364257812,35.37698364257812,33.80470275878906,36.60897445678711,32.94210052490234,32.94210052490234,32.94210052490234,15.22512626647949,15.22512626647949,15.22512626647949,15.22512626647949,15.22512626647949,15.22512626647949,15.22512626647949,24.72248840332031,24.72248840332031,28.54359245300293,28.54359245300293,28.54359245300293,28.54359245300293,28.54359245300293,28.54359245300293,28.54359245300293,28.54359245300293,28.54359245300293,40.67627716064453,40.67627716064453,39.45119857788086,40.67627716064453,39.05495071411133,39.05495071411133,39.05495071411133,39.45119857788086,39.45119857788086,40.67627716064453,39.05495071411133,39.05495071411133,39.45119857788086,39.05495071411133,40.67627716064453,39.05495071411133,39.05495071411133,39.45119857788086,39.45119857788086,39.45119857788086,43.38139724731445,43.38139724731445,40.67627716064453,40.67627716064453,40.67627716064453,40.67627716064453,39.05495071411133,40.67627716064453,43.38139724731445,40.67627716064453,39.05495071411133,40.67627716064453,40.67627716064453,39.45119857788086,35.77844619750977,33.10342407226562,35.77844619750977,35.77844619750977,35.77844619750977,33.10342407226562,35.77844619750977,35.77844619750977,35.77844619750977,35.77844619750977,35.77844619750977,40.67627716064453,35.77844619750977,35.77844619750977,35.77844619750977,35.77844619750977,35.77844619750977,35.77844619750977,33.10342407226562,35.77844619750977,39.45119857788086,-999.0000000000000,-999.0000000000000,32.73643875122070,32.73643875122070,32.73643875122070,15.93079948425293,19.53620338439941,19.53620338439941,15.93079948425293,19.53620338439941,19.53620338439941,19.53620338439941,19.53620338439941,19.53620338439941,19.53620338439941,19.53620338439941,19.53620338439941,19.53620338439941,19.53620338439941,19.53620338439941,15.93079948425293,15.93079948425293,15.93079948425293,19.53620338439941,19.53620338439941,19.53620338439941,19.53620338439941,19.53620338439941,15.93079948425293,15.93079948425293,15.93079948425293,19.53620338439941,19.53620338439941,19.53620338439941,15.93079948425293,15.93079948425293,19.53620338439941,19.53620338439941,19.87481880187988,13.62937641143799,19.87481880187988,13.62937641143799,19.87481880187988,19.87481880187988,13.62937641143799,13.62937641143799,19.87481880187988,13.62937641143799,13.62937641143799,19.87481880187988,13.62937641143799,13.62937641143799,13.62937641143799,19.87481880187988,19.87481880187988,19.87481880187988,19.87481880187988,19.87481880187988,19.87481880187988,13.62937641143799,13.62937641143799,13.62937641143799,13.62937641143799,13.62937641143799,13.62937641143799,19.87481880187988,19.87481880187988,15.93079948425293,19.87481880187988,19.87481880187988,19.87481880187988,13.62937641143799,15.93079948425293,15.93079948425293,13.62937641143799,13.62937641143799,19.87481880187988,13.62937641143799,13.62937641143799,13.62937641143799,20.15728950500488,19.53620338439941,20.15728950500488,19.53620338439941,19.53620338439941,19.53620338439941,20.15728950500488,20.15728950500488,20.15728950500488,19.53620338439941,19.53620338439941,20.15728950500488,19.53620338439941,20.15728950500488,17.96798896789551,17.96798896789551,17.96798896789551,17.96798896789551,17.96798896789551,17.96798896789551,17.96798896789551,17.96798896789551,25.98645210266113,17.96798896789551,13.62937641143799,13.62937641143799,13.62937641143799,13.62937641143799,13.62937641143799,13.62937641143799,13.62937641143799,13.62937641143799,13.62937641143799,13.62937641143799,13.62937641143799,13.62937641143799,13.62937641143799,13.62937641143799,13.62937641143799,13.62937641143799,13.62937641143799,15.93079948425293,15.93079948425293,13.62937641143799,13.62937641143799,13.62937641143799,13.62937641143799,13.62937641143799,13.62937641143799,15.93079948425293,13.62937641143799,13.62937641143799,37.81523895263672,17.22063446044922,17.22063446044922,31.53770828247070,31.53770828247070,31.53770828247070,37.81523895263672,37.81523895263672,37.81523895263672,37.81523895263672,37.81523895263672,37.81523895263672,37.81523895263672,37.81523895263672,37.81523895263672,37.81523895263672,28.18364334106445,37.81523895263672,37.81523895263672,37.81523895263672,37.81523895263672,37.81523895263672,37.81523895263672,37.81523895263672,24.72248840332031,22.71307563781738,22.71307563781738,24.72248840332031,24.72248840332031,22.71307563781738,22.71307563781738,22.71307563781738,24.72248840332031,22.71307563781738,22.71307563781738,22.71307563781738,24.72248840332031,24.72248840332031,24.72248840332031,28.54359245300293,28.54359245300293,28.54359245300293,28.54359245300293,28.54359245300293,28.54359245300293,28.54359245300293,28.54359245300293,28.54359245300293,28.54359245300293,14.60408592224121,28.54359245300293,28.54359245300293,28.54359245300293,28.54359245300293,28.54359245300293,28.54359245300293,28.54359245300293,14.60408592224121,28.54359245300293,24.72248840332031,15.22512626647949,24.72248840332031,24.72248840332031,24.72248840332031,24.72248840332031,24.72248840332031,24.72248840332031,15.22512626647949,15.22512626647949,24.72248840332031,24.72248840332031,24.72248840332031,24.72248840332031,24.72248840332031,24.72248840332031,24.72248840332031,19.87481880187988,19.87481880187988,19.87481880187988,26.21836090087891,19.87481880187988,19.87481880187988,19.87481880187988,19.87481880187988,19.87481880187988,19.87481880187988,19.87481880187988,19.87481880187988,19.87481880187988,26.21836090087891,19.87481880187988,19.87481880187988,14.74157619476318,26.21836090087891,19.87481880187988,19.87481880187988,19.87481880187988,19.87481880187988,19.87481880187988,26.21836090087891,21.06306457519531,21.06306457519531,21.06306457519531,21.06306457519531,21.06306457519531,21.06306457519531,21.06306457519531,22.79932594299316,21.06306457519531,21.06306457519531,19.53620338439941,17.28633880615234,22.79932594299316,21.06306457519531,21.06306457519531,21.06306457519531,28.18364334106445,28.18364334106445,37.81523895263672,37.81523895263672,28.18364334106445,28.18364334106445,37.81523895263672,28.18364334106445,28.18364334106445,28.18364334106445,17.96798896789551,15.93079948425293,15.93079948425293,17.96798896789551,17.96798896789551,17.96798896789551,17.96798896789551,17.96798896789551,17.96798896789551,17.96798896789551,17.96798896789551,17.96798896789551,15.93079948425293,15.93079948425293,15.93079948425293,15.93079948425293,15.93079948425293,15.93079948425293,15.93079948425293,15.93079948425293,17.96798896789551,15.93079948425293,28.80901718139648,22.65048599243164,28.80901718139648,28.75860404968262,21.45289421081543,29.49829101562500,29.49829101562500,29.49829101562500,20.15728950500488,28.36043548583984,30.56942749023438,34.81597518920898,34.81597518920898,34.81597518920898,34.81597518920898,34.81597518920898,34.81597518920898,34.81597518920898,34.81597518920898,35.02272415161133,35.02272415161133,34.81597518920898,34.81597518920898,30.56942749023438,30.56942749023438,30.56942749023438,30.56942749023438,30.56942749023438,30.56942749023438,30.56942749023438,34.81597518920898,30.56942749023438,24.72248840332031,24.72248840332031,22.71307563781738,24.72248840332031,24.72248840332031,24.72248840332031,24.72248840332031,24.72248840332031,24.72248840332031,24.72248840332031,24.72248840332031,28.54359245300293,15.22512626647949,28.54359245300293,28.54359245300293,28.54359245300293,15.22512626647949,28.54359245300293,15.22512626647949,15.22512626647949,15.22512626647949,15.22512626647949,15.22512626647949,15.22512626647949,15.22512626647949,15.22512626647949,15.22512626647949,15.22512626647949,36.09189605712891,36.09189605712891,36.09189605712891,36.09189605712891,36.09189605712891,36.09189605712891,36.09189605712891,36.09189605712891,36.80960083007812,36.80960083007812,36.09189605712891,36.09189605712891,35.67033386230469,36.09189605712891,36.60897445678711,15.22512626647949,15.22512626647949,15.22512626647949,14.74157619476318,15.22512626647949,20.44898986816406,20.44898986816406,15.22512626647949,20.44898986816406,15.22512626647949,15.22512626647949,20.44898986816406,14.74157619476318,15.22512626647949,14.74157619476318,15.22512626647949,15.22512626647949,15.22512626647949,15.22512626647949,15.22512626647949,15.22512626647949,15.22512626647949,15.22512626647949,15.22512626647949,15.22512626647949,15.22512626647949,15.22512626647949,15.22512626647949,15.22512626647949,15.22512626647949,33.10342407226562,33.10342407226562,33.10342407226562,14.60408592224121,35.77844619750977,33.10342407226562,35.39501571655273,14.60408592224121,33.10342407226562,33.10342407226562,33.10342407226562,14.60408592224121,33.10342407226562,14.60408592224121,14.60408592224121,35.77844619750977,14.60408592224121,14.60408592224121,35.77844619750977,35.77844619750977,35.77844619750977,35.77844619750977,33.10342407226562,33.10342407226562,33.10342407226562,33.10342407226562,35.77844619750977,35.39501571655273,33.10342407226562,33.10342407226562,33.10342407226562,33.10342407226562,33.10342407226562,14.60408592224121,35.39501571655273,14.60408592224121,33.10342407226562,33.10342407226562,35.77844619750977,33.10342407226562,33.10342407226562,33.10342407226562,33.10342407226562,29.49829101562500,18.40994071960449,25.11876487731934,21.06306457519531,29.49829101562500,29.49829101562500,25.11876487731934,25.11876487731934,20.44343185424805,19.87481880187988,14.74157619476318,13.62937641143799,13.62937641143799,13.62937641143799,19.87481880187988,13.62937641143799,13.62937641143799,13.62937641143799,14.74157619476318,14.74157619476318,14.74157619476318,14.74157619476318,19.87481880187988,13.62937641143799,19.87481880187988,13.62937641143799,19.87481880187988,14.74157619476318,13.62937641143799,13.62937641143799,13.62937641143799,13.62937641143799,14.74157619476318,19.87481880187988,14.74157619476318,14.74157619476318,14.60408592224121,13.62937641143799,14.74157619476318,14.74157619476318,19.87481880187988,19.87481880187988,19.87481880187988,13.62937641143799,14.74157619476318,19.87481880187988,13.62937641143799,14.60408592224121,14.74157619476318,13.62937641143799,14.74157619476318,14.74157619476318,14.74157619476318,14.74157619476318,14.74157619476318,14.74157619476318,13.62937641143799,14.60408592224121,19.87481880187988,17.22063446044922,22.21775245666504,22.21775245666504,17.22063446044922,17.22063446044922,22.21775245666504,17.96798896789551,25.98645210266113,22.21775245666504,17.96798896789551,17.22063446044922,17.22063446044922,17.96798896789551,17.22063446044922,17.22063446044922,17.22063446044922,17.96798896789551,17.22063446044922,17.96798896789551,17.22063446044922,17.96798896789551,17.96798896789551,22.59045028686523,22.59045028686523,24.58203506469727,27.11541748046875,22.59045028686523,27.11541748046875,22.59045028686523,22.59045028686523,24.58203506469727,22.59045028686523,28.54359245300293,14.74157619476318,14.74157619476318,14.74157619476318,14.74157619476318,14.74157619476318,14.74157619476318,15.22512626647949,15.22512626647949,15.22512626647949,15.22512626647949,14.74157619476318,14.74157619476318,28.54359245300293,14.74157619476318,15.22512626647949,15.22512626647949,28.54359245300293,14.74157619476318,28.54359245300293,14.60408592224121,15.22512626647949,15.22512626647949,15.22512626647949,15.22512626647949,15.22512626647949,15.22512626647949,15.22512626647949,15.22512626647949,15.22512626647949,14.74157619476318,15.22512626647949,15.22512626647949,15.22512626647949,15.22512626647949,15.22512626647949,15.22512626647949,15.22512626647949,28.54359245300293,15.22512626647949,14.60408592224121,15.22512626647949,14.74157619476318,14.74157619476318,28.54359245300293,28.54359245300293,24.72248840332031,24.72248840332031,24.72248840332031,33.10342407226562,33.10342407226562,35.77844619750977,33.10342407226562,33.10342407226562,33.10342407226562,33.10342407226562,33.10342407226562,33.10342407226562,33.10342407226562,33.10342407226562,33.10342407226562,35.77844619750977,35.77844619750977,35.77844619750977,33.10342407226562,33.10342407226562,33.10342407226562,33.10342407226562,33.10342407226562,33.10342407226562,33.10342407226562,21.06306457519531,32.94210052490234,28.36043548583984,29.49829101562500,20.15728950500488,20.15728950500488,35.77844619750977,35.77844619750977,35.77844619750977,13.62937641143799,13.62937641143799,35.77844619750977,13.62937641143799,13.62937641143799,13.62937641143799,35.77844619750977,35.77844619750977,35.77844619750977,28.18364334106445,28.18364334106445,28.18364334106445,14.60408592224121,14.60408592224121,13.62937641143799,35.77844619750977,13.62937641143799,31.53770828247070,27.83723068237305,27.83723068237305,27.83723068237305,27.83723068237305,31.53770828247070,31.53770828247070,36.80960083007812,37.86830139160156,31.78269004821777,17.22063446044922,17.22063446044922,17.22063446044922,17.22063446044922,17.22063446044922,17.22063446044922,17.22063446044922,17.22063446044922,36.80960083007812,36.80960083007812,36.80960083007812,36.80960083007812,36.80960083007812,36.80960083007812,31.53770828247070,17.22063446044922,31.53770828247070,31.53770828247070,31.53770828247070,31.53770828247070,31.53770828247070,31.53770828247070,31.53770828247070,31.53770828247070,31.53770828247070,31.53770828247070,31.53770828247070,31.53770828247070,31.53770828247070,31.53770828247070,31.53770828247070,31.53770828247070,31.53770828247070,17.22063446044922,31.78269004821777,22.21775245666504,17.22063446044922,31.53770828247070,31.53770828247070,31.53770828247070,31.53770828247070,31.53770828247070,31.53770828247070,31.53770828247070,17.22063446044922,17.22063446044922,31.53770828247070,31.53770828247070,17.22063446044922,37.86830139160156,31.78269004821777,31.53770828247070,22.21775245666504,31.53770828247070,22.21775245666504,17.22063446044922,17.22063446044922,17.22063446044922,17.22063446044922,17.22063446044922,17.22063446044922,17.22063446044922,27.83723068237305,27.83723068237305,31.53770828247070,31.78269004821777,33.80470275878906,33.80470275878906,33.80470275878906,33.80470275878906,33.80470275878906,33.80470275878906,33.80470275878906,33.80470275878906,36.60897445678711,33.80470275878906,33.80470275878906,33.80470275878906,33.80470275878906,33.80470275878906,33.80470275878906,34.81597518920898,33.80470275878906,33.80470275878906,15.22512626647949,20.44898986816406,14.60408592224121,28.54359245300293,28.54359245300293,28.54359245300293,14.60408592224121,28.54359245300293,14.60408592224121,14.60408592224121,14.60408592224121,28.54359245300293,28.54359245300293,28.54359245300293,14.60408592224121,14.60408592224121,14.60408592224121,14.60408592224121,14.60408592224121,14.60408592224121,14.60408592224121,28.54359245300293,14.60408592224121,28.54359245300293,28.54359245300293,28.54359245300293,28.54359245300293,16.37184715270996,22.59045028686523,24.58203506469727,24.58203506469727,24.58203506469727,24.58203506469727,24.58203506469727,24.58203506469727,16.37184715270996,24.58203506469727,28.75860404968262,28.75860404968262,22.59045028686523,16.37184715270996,14.60408592224121,14.60408592224121,14.60408592224121,14.60408592224121,14.60408592224121,14.60408592224121,22.79932594299316,22.79932594299316,19.53620338439941,19.53620338439941,19.53620338439941,26.21836090087891,22.79932594299316,19.53620338439941,19.53620338439941,22.79932594299316,19.53620338439941,22.79932594299316,22.79932594299316,19.53620338439941,19.53620338439941,19.53620338439941,22.79932594299316,19.53620338439941,19.53620338439941,19.53620338439941,19.53620338439941,19.53620338439941,22.79932594299316,22.79932594299316,19.53620338439941,19.53620338439941,32.94210052490234,28.80901718139648,29.49829101562500,29.49829101562500,32.94210052490234,32.94210052490234,32.94210052490234,33.80470275878906,33.80470275878906,32.94210052490234,32.94210052490234,33.80470275878906,33.80470275878906,33.80470275878906,33.80470275878906,33.80470275878906,33.80470275878906,33.80470275878906,33.80470275878906,33.80470275878906,33.80470275878906,33.80470275878906,33.80470275878906,28.80901718139648,33.80470275878906,35.02272415161133,35.02272415161133,35.02272415161133,36.80960083007812,36.80960083007812,36.80960083007812
